ID,First Name,Last Name,Class Level,Desired Class,Credits,Points
20647245,Shelly,Frost,Freshman,COMP 100,7,24
20244044,Jada,David,Sophomore,COMP 182,4,13
43215764,Liberty,Boone,Junior,COMP 100,61,109
75890165,Ira,Mclean,Freshman,COMP 100,34,111
92058711,Ivy,Mckenzie,Freshman,COMP 182,12,16
19532454,Zenia,Blake,Junior,COMP 100,105,382
52392044,Tamara,Elliott,Junior,COMP 110,88,166
85163750,Samantha,Briggs,Junior,COMP 100,36,16
58400108,Wynne,Cantu,Senior,COMP 100,112,412
3892406,Valentine,Chase,Grad,COMP 100,107,214
77171271,Cedric,Wilder,Grad,COMP 110,192,704
10807373,Deacon,Mcintosh,Senior,COMP 110,111,319
92209392,Caldwell,Frost,Senior,COMP 110,34,111
36194261,Lysandra,Robinson,Senior,COMP 110,159,145
92982334,Bo,Calderon,Sophomore,COMP 100,24,85
43238302,Mark,Thornton,Senior,COMP 110,24,65
79036373,Nicholas,Oneal,Sophomore,COMP 182,36,140
41764285,Holmes,Shannon,Grad,COMP 182,151,107
80263813,Casey,Kirkland,Junior,COMP 110,18,29
88487142,Cara,Frazier,Freshman,COMP 110,11,17
55865673,Hedda,Madden,Junior,COMP 182,6,16
1759427,Jessamine,Hogan,Junior,COMP 182,91,24
23400253,Kristen,Spears,Senior,COMP 182,97,46
43821220,Hedda,Mathis,Sophomore,COMP 182,19,31
8077576,Breanna,Gibbs,Junior,COMP 110,74,2
61322690,Hayley,Baird,Grad,COMP 182,129,396
75906939,Mufutau,Simon,Grad,COMP 100,102,105
84344979,Alma,Hoover,Senior,COMP 110,142,437
23930421,Cassady,Workman,Freshman,COMP 100,25,89
3937338,Merritt,Hubbard,Senior,COMP 182,64,85
94885653,Cameron,Knowles,Freshman,COMP 182,24,13
30677854,Whitney,Hodges,Senior,COMP 100,151,385
18880228,Emery,Miller,Grad,COMP 110,129,364
95788685,Beverly,Clayton,Sophomore,COMP 110,78,294
21778963,Reed,Donovan,Grad,COMP 110,87,127
14848512,Lani,Castro,Senior,COMP 100,83,306
24150065,Carla,Manning,Sophomore,COMP 182,58,104
24048687,Adam,Woodard,Grad,COMP 110,133,163
90009830,Jocelyn,Ortega,Grad,COMP 182,134,297
17944179,Driscoll,Benson,Senior,COMP 110,140,105
54196065,Ariana,Guthrie,Freshman,COMP 110,5,0
93597565,Xenos,Lambert,Freshman,COMP 182,34,112
11721412,Vincent,Hansen,Senior,COMP 100,57,126
61037510,Jasper,Christian,Grad,COMP 182,64,184
803722,Casey,Burris,Freshman,COMP 100,2,5
5122836,Odysseus,Mcdaniel,Grad,COMP 110,109,71
72957677,Abel,Mcclain,Senior,COMP 182,43,142
7912280,Neil,Smith,Junior,COMP 110,80,53
4127810,Xandra,Whitfield,Junior,COMP 110,6,16
3509750,Tara,Ryan,Grad,COMP 182,5,10
43334610,Brenda,Ramirez,Freshman,COMP 182,14,46
17030732,Sonia,Harris,Grad,COMP 182,147,34
5128675,Nichole,Fernandez,Sophomore,COMP 110,12,3
20718642,Nichole,Mayo,Junior,COMP 182,23,41
4671059,Rebecca,Cooke,Junior,COMP 100,25,7
16599813,Sean,Guthrie,Freshman,COMP 182,3,1
23166026,Joan,Keith,Freshman,COMP 182,35,94
58133289,Frances,Humphrey,Grad,COMP 182,107,225
77965203,Gary,George,Junior,COMP 182,97,8
72817691,Asher,Walls,Grad,COMP 110,78,129
50636494,Jessica,Jenkins,Sophomore,COMP 182,48,138
79273181,Knox,Hurley,Senior,COMP 110,133,529
15830607,Camilla,Reese,Junior,COMP 110,86,221
69160027,Jessamine,Newman,Junior,COMP 182,3,11
62537143,Destiny,Stein,Sophomore,COMP 100,5,4
26512083,Rooney,Buchanan,Senior,COMP 182,86,17
54370299,Tanner,Burch,Freshman,COMP 182,26,4
84223285,Scarlet,Mclaughlin,Freshman,COMP 100,29,65
6233807,Camilla,Marsh,Junior,COMP 100,98,375
12476688,Althea,Figueroa,Junior,COMP 182,9,23
52951024,Alan,Waller,Grad,COMP 100,109,83
8425172,Palmer,Mcconnell,Senior,COMP 182,13,38
38677873,Erin,Guerrero,Sophomore,COMP 110,37,133
78664473,Kelly,Prince,Junior,COMP 182,20,16
92543834,Germaine,Carter,Senior,COMP 182,42,53
47789017,Eden,Russell,Freshman,COMP 100,26,103
34907310,Maile,Conner,Grad,COMP 100,60,141
90887814,Ivan,Burton,Freshman,COMP 182,25,91
86662990,Clayton,Hammond,Freshman,COMP 100,37,109
99737883,Callie,Snow,Junior,COMP 182,38,143
85029099,Davis,Rich,Freshman,COMP 100,36,22
51157170,Neville,Estrada,Senior,COMP 182,15,30
91884122,Noelle,Jones,Grad,COMP 100,129,379
52938695,Adria,Hall,Senior,COMP 100,14,4
21314125,Hunter,Glenn,Sophomore,COMP 182,72,140
81071970,Caleb,Daugherty,Freshman,COMP 110,38,115
77048806,Aurelia,Gilmore,Freshman,COMP 110,26,15
59501122,Ria,George,Freshman,COMP 110,16,63
92209524,Dalton,Wall,Sophomore,COMP 100,16,39
65034448,Fletcher,Jimenez,Senior,COMP 110,23,35
24631577,Tobias,Sanchez,Junior,COMP 110,22,15
71548548,Aubrey,Sparks,Freshman,COMP 110,7,3
7693538,Jesse,Wall,Senior,COMP 182,13,31
54577439,Zena,Arnold,Grad,COMP 110,161,176
18933600,Ebony,Mcdowell,Sophomore,COMP 182,29,93
27804744,Charity,Freeman,Freshman,COMP 100,31,64
86645837,Olivia,Goodman,Sophomore,COMP 182,45,52
39583945,Catherine,Pope,Sophomore,COMP 182,79,286
49822072,Channing,Talley,Senior,COMP 182,20,69
58192266,Ulysses,Rose,Freshman,COMP 110,19,21
18340815,Bradley,Lindsay,Grad,COMP 110,67,204
50773938,Stuart,Gonzalez,Freshman,COMP 110,15,57
90799129,Aspen,Haynes,Grad,COMP 100,87,178
73187526,Trevor,Diaz,Sophomore,COMP 100,9,20
44721341,Kendall,Valenzuela,Sophomore,COMP 182,45,159
97045972,Graham,Maldonado,Freshman,COMP 110,17,66
49191984,Gabriel,Hale,Grad,COMP 100,64,111
89596131,Bruce,Boyd,Sophomore,COMP 182,61,104
83533546,Alma,Porter,Sophomore,COMP 182,4,1
16386966,Amela,Delacruz,Freshman,COMP 100,8,23
46988989,Hadley,Ware,Junior,COMP 110,103,324
65225380,Stephen,Chan,Freshman,COMP 110,34,36
14891765,Anne,Lynch,Senior,COMP 182,106,401
71592947,Brenden,Harvey,Junior,COMP 100,3,8
14264763,Evelyn,Gaines,Sophomore,COMP 100,41,122
49081774,Caldwell,Keith,Freshman,COMP 100,15,51
39057039,Shafira,Schultz,Junior,COMP 182,50,15
52731874,Gemma,Workman,Grad,COMP 182,86,205
39455761,Yvonne,Kaufman,Junior,COMP 100,55,46
25644069,Ahmed,Horne,Sophomore,COMP 100,26,84
67065153,Ginger,Nguyen,Grad,COMP 100,178,30
95513970,Raymond,Oliver,Sophomore,COMP 100,75,162
6928881,Flynn,Ortega,Freshman,COMP 100,35,54
30594575,Kato,Castro,Freshman,COMP 182,25,93
37845230,Charity,Houston,Junior,COMP 110,57,67
16736267,Amber,Richards,Junior,COMP 182,70,109
96494138,Desirae,Black,Grad,COMP 110,156,318
91886308,Lillian,Stein,Junior,COMP 100,50,0
94895562,Laith,Hernandez,Junior,COMP 110,103,197
34973779,Violet,Silva,Junior,COMP 100,112,357
73972467,Chiquita,Santiago,Freshman,COMP 100,20,62
34945304,Ralph,Chaney,Sophomore,COMP 100,60,21
67719846,Rudyard,Mccray,Grad,COMP 182,14,17
58333974,Maxine,Mann,Senior,COMP 182,51,118
21753336,Scarlet,Deleon,Freshman,COMP 110,2,0
89955333,Igor,Carter,Sophomore,COMP 100,38,114
92577006,Benedict,Mccall,Sophomore,COMP 100,16,26
23190588,Quincy,Dorsey,Grad,COMP 182,6,21
61490943,Whilemina,Valdez,Sophomore,COMP 100,12,37
58033651,Yardley,Fuller,Sophomore,COMP 110,7,24
9059468,James,Livingston,Grad,COMP 182,123,415
12805181,Clarke,Norris,Sophomore,COMP 182,42,93
9917474,Xanthus,Sanchez,Freshman,COMP 182,20,74
80113676,Kirestin,Rogers,Junior,COMP 100,98,234
78232904,Yeo,Brewer,Grad,COMP 182,101,200
82311764,Gisela,Berg,Freshman,COMP 110,34,134
67549768,Cameron,Butler,Freshman,COMP 110,21,28
33862504,Caryn,Price,Junior,COMP 100,64,114
73750582,Julie,Bradshaw,Senior,COMP 100,74,289
28056027,Quyn,Hancock,Sophomore,COMP 182,68,183
93807079,Hu,Obrien,Sophomore,COMP 110,38,9
8226942,Charissa,Mays,Junior,COMP 100,80,185
21616226,Mariko,Mccormick,Grad,COMP 100,59,143
62731701,Leilani,Robertson,Junior,COMP 110,5,5
55099340,Isabelle,Yates,Sophomore,COMP 182,54,1
83092487,Wylie,Kim,Junior,COMP 182,98,7
80585453,Dexter,Gilbert,Junior,COMP 182,67,260
45345063,McKenzie,Watson,Sophomore,COMP 100,33,58
35764635,Kelsie,Reed,Senior,COMP 110,76,30
34698230,Georgia,Stanley,Grad,COMP 100,122,111
24115786,Clinton,Beach,Grad,COMP 110,194,415
91892665,Leo,William,Freshman,COMP 110,22,44
64214947,Callum,Jacobs,Freshman,COMP 182,18,70
89376633,Stuart,Ryan,Junior,COMP 110,30,24
70011275,Rachel,Meyer,Junior,COMP 100,84,198
17637108,Pascale,Willis,Sophomore,COMP 182,34,119
8627182,Edan,Rivers,Junior,COMP 182,21,16
59374605,Cara,Blair,Freshman,COMP 110,3,2
9919165,Rooney,Hoffman,Freshman,COMP 110,24,5
78507782,Jemima,Foster,Junior,COMP 110,81,108
60404830,Aiko,Peck,Freshman,COMP 182,24,7
8732277,Quamar,Mckay,Junior,COMP 100,49,97
75237205,Raja,Terrell,Senior,COMP 182,7,1
32562976,Timon,Hart,Senior,COMP 100,24,47
32035037,Garrett,Rogers,Grad,COMP 182,197,436
85612985,Valentine,Adams,Sophomore,COMP 100,58,33
49266355,Brianna,Edwards,Sophomore,COMP 110,7,3
57602670,Deborah,Gibbs,Freshman,COMP 110,10,26
29700247,Inga,Spencer,Sophomore,COMP 182,23,73
45759778,Gemma,Walker,Junior,COMP 182,34,4
70002308,Gareth,Rojas,Junior,COMP 100,2,3
11731319,Harding,Sampson,Junior,COMP 182,108,23
7051911,Karina,Kelly,Senior,COMP 110,134,96
40429579,Simone,Gomez,Junior,COMP 100,33,33
75619754,Dorothy,Hodge,Freshman,COMP 182,29,111
30209552,Paula,Gilbert,Grad,COMP 182,153,466
35795491,Colorado,Church,Senior,COMP 182,46,69
80204415,Kirk,Little,Grad,COMP 100,125,189
62684328,Catherine,Hawkins,Grad,COMP 110,58,80
34840250,Dakota,Moss,Grad,COMP 110,41,38
44244644,Mira,Peterson,Grad,COMP 110,40,86
75528884,Aphrodite,Bruce,Senior,COMP 110,1,1
26757406,Yetta,Warner,Junior,COMP 100,32,50
60831320,Vaughan,Dawson,Junior,COMP 100,64,206
44759245,Chadwick,Morrow,Senior,COMP 182,157,590
6690341,Emma,Kramer,Junior,COMP 100,65,249
30430064,Ann,Figueroa,Junior,COMP 110,22,48
51557388,Morgan,Roth,Junior,COMP 182,0,0
97725024,Rosalyn,Wong,Sophomore,COMP 110,51,5
33460676,Kai,Simpson,Freshman,COMP 110,34,119
30701451,Eagan,Wright,Senior,COMP 182,45,93
48706164,Ivana,Henderson,Senior,COMP 100,124,408
7523257,Tatiana,Church,Freshman,COMP 100,6,16
53122049,August,Gomez,Junior,COMP 100,93,50
55227577,Lucian,Baird,Grad,COMP 182,79,15
9560416,Inga,Berg,Sophomore,COMP 182,60,174
39917309,Kato,Pearson,Sophomore,COMP 182,41,95
77973080,Walker,Bell,Freshman,COMP 110,7,3
7696788,Donovan,Walker,Senior,COMP 182,120,214
62321915,Sarah,Frazier,Sophomore,COMP 100,72,176
49911524,Barbara,Middleton,Junior,COMP 100,84,325
90884222,Jelani,Kirk,Freshman,COMP 182,24,80
19337096,Lamar,Wise,Senior,COMP 182,125,225
94879153,Jelani,Lane,Sophomore,COMP 100,73,217
5289263,Anastasia,Snow,Junior,COMP 100,108,319
1518361,September,Ferrell,Junior,COMP 100,88,328
23095378,Priscilla,Glenn,Grad,COMP 182,93,35
99229984,Otto,Branch,Grad,COMP 110,66,50
84240853,Petra,Webster,Grad,COMP 182,51,90
1489491,September,Yates,Senior,COMP 100,159,203
12968461,Stephen,Leonard,Freshman,COMP 110,0,0
36293700,Xyla,Mcfadden,Sophomore,COMP 110,55,116
2718224,Daria,Oneil,Junior,COMP 100,62,116
41788075,Ria,Walters,Grad,COMP 100,37,36
73449701,Grace,Cooke,Freshman,COMP 100,7,18
95751962,Kareem,Michael,Grad,COMP 110,115,2
52210827,Abbot,Patel,Junior,COMP 110,94,140
20839372,Rachel,Ward,Grad,COMP 110,152,344
10681708,Marvin,Hoover,Freshman,COMP 182,20,19
3213818,Marsden,Espinoza,Grad,COMP 100,72,76
30665474,Finn,Yates,Freshman,COMP 182,4,8
85126322,Roanna,Arnold,Senior,COMP 182,56,18
79538991,Shafira,Compton,Grad,COMP 110,50,75
23988856,Iris,Forbes,Sophomore,COMP 110,52,107
48862747,Lev,Rosa,Senior,COMP 110,82,112
5488769,Lavinia,Chan,Junior,COMP 182,68,103
82963298,Amena,Marquez,Junior,COMP 110,73,34
88855372,Reagan,Callahan,Senior,COMP 110,152,203
57347379,Ivor,Kennedy,Sophomore,COMP 100,49,33
43327419,Hoyt,Hyde,Junior,COMP 182,113,375
60838589,Sonia,Coffey,Junior,COMP 110,12,37
44199799,MacKenzie,Hull,Junior,COMP 110,59,4
45165538,Malik,Mcconnell,Junior,COMP 110,79,61
32392058,Hiram,Garza,Sophomore,COMP 182,25,71
1806771,Jocelyn,Bass,Freshman,COMP 100,24,56
99845568,Eliana,Cantrell,Junior,COMP 182,22,19
95059711,Danielle,Emerson,Senior,COMP 110,151,369
7129384,Germane,Petersen,Freshman,COMP 110,9,28
14433338,Basia,Cabrera,Senior,COMP 110,108,145
90100497,Griffin,Mcfarland,Junior,COMP 110,60,111
40790998,Emi,Beach,Sophomore,COMP 110,45,120
48036031,Yvonne,Pierce,Junior,COMP 100,116,217
76680828,Nicholas,Baker,Senior,COMP 182,83,90
64839404,Kirk,Beach,Freshman,COMP 110,24,43
77841813,Judah,Blake,Sophomore,COMP 110,76,200
21812275,Armando,Lane,Freshman,COMP 100,25,81
78929518,Diana,Maddox,Grad,COMP 100,90,202
75121796,Belle,Faulkner,Freshman,COMP 110,19,38
77209633,Nomlanga,Ayers,Junior,COMP 110,3,5
24210976,Troy,Mcclure,Freshman,COMP 100,9,23
58778812,Zena,Petersen,Sophomore,COMP 110,14,12
39728626,Serena,Burke,Sophomore,COMP 182,22,14
99427051,Kaitlin,Burke,Sophomore,COMP 100,32,26
63898326,Denise,Mcleod,Junior,COMP 182,95,23
4493163,Jerry,Hammond,Junior,COMP 110,41,74
72436786,Hiram,Harrell,Senior,COMP 182,18,4
98173326,Xavier,Delacruz,Senior,COMP 182,60,69
50361482,Jessamine,Gay,Freshman,COMP 182,28,8
88690252,Samson,Wiley,Senior,COMP 182,118,342
89760846,Casey,Chen,Sophomore,COMP 110,51,70
9300336,Ramona,Woodward,Senior,COMP 182,97,321
19693599,Stephen,Chen,Senior,COMP 110,137,340
1820131,Valentine,Burton,Freshman,COMP 100,4,14
94842722,Buffy,Callahan,Grad,COMP 182,77,85
78180550,Jocelyn,Howell,Freshman,COMP 182,7,16
88627993,Hunter,Gibson,Senior,COMP 100,72,258
1873421,Nita,Simon,Senior,COMP 100,13,39
96920457,Ifeoma,Nolan,Sophomore,COMP 100,42,78
81578422,Gage,Downs,Freshman,COMP 182,8,23
35841980,Quentin,Ratliff,Sophomore,COMP 100,67,38
91369396,Jillian,Rich,Junior,COMP 100,42,159
50991456,Damian,Fisher,Sophomore,COMP 110,75,163
41328966,Martina,Woodward,Grad,COMP 100,47,30
74316642,Kane,Collier,Senior,COMP 110,71,246
44999194,Chanda,Strickland,Junior,COMP 110,9,34
23010327,Alea,Maynard,Grad,COMP 110,168,642
11692972,Amber,Henderson,Senior,COMP 110,90,186
27864505,Francesca,Cooper,Sophomore,COMP 100,10,36
30381429,Breanna,Tillman,Grad,COMP 100,166,97
94870873,Donovan,Davis,Freshman,COMP 182,0,0
15462609,Cruz,Palmer,Freshman,COMP 100,5,19
85640761,Tatyana,Odonnell,Sophomore,COMP 110,6,20
20462849,Ainsley,Mayo,Junior,COMP 182,41,109
91759898,Byron,Whitley,Senior,COMP 182,90,313
79261388,Carla,Cummings,Grad,COMP 182,101,87
9883409,Xavier,Carver,Senior,COMP 100,12,9
69805125,Roanna,Larson,Freshman,COMP 110,25,92
33021031,Ralph,Hayden,Grad,COMP 110,197,200
72685943,Castor,Hayes,Junior,COMP 110,47,55
21236712,Whoopi,Estes,Sophomore,COMP 110,77,131
74771672,Blake,Barnes,Junior,COMP 100,61,49
5870260,Dorothy,Johnston,Grad,COMP 110,175,512
29220093,Imani,Williamson,Grad,COMP 100,19,53
47674020,Margaret,Gross,Senior,COMP 100,144,306
70225818,Sloane,Luna,Senior,COMP 110,14,17
71885188,Rigel,Cruz,Senior,COMP 182,130,366
75057267,Ria,Lindsey,Junior,COMP 110,18,51
6075778,Carson,Contreras,Freshman,COMP 110,18,35
48082975,Lee,Hall,Grad,COMP 110,69,135
97094093,Lee,Mejia,Junior,COMP 182,77,95
79923097,Quin,Bray,Freshman,COMP 110,16,32
49662943,Paloma,Horton,Junior,COMP 100,31,105
2305892,Cairo,Meyer,Senior,COMP 110,41,118
38668871,Sawyer,Walls,Senior,COMP 110,79,250
31328100,Alisa,Jensen,Junior,COMP 182,49,35
5408541,Brenda,Henry,Grad,COMP 182,147,305
35228558,Kaseem,Fletcher,Sophomore,COMP 182,11,36
16034757,Mason,Rowe,Grad,COMP 100,35,20
80378954,Sonia,Russell,Grad,COMP 182,36,59
75839993,Morgan,Callahan,Freshman,COMP 182,3,11
27443484,Olympia,Edwards,Junior,COMP 110,40,13
69559220,Amity,Sutton,Grad,COMP 110,69,79
68309116,Molly,Kelly,Freshman,COMP 182,22,41
90461979,Dacey,Farrell,Junior,COMP 100,26,7
12488261,Jamal,Hooper,Sophomore,COMP 110,4,9
24184556,Carly,Farley,Junior,COMP 110,33,127
90365296,Lacota,Giles,Grad,COMP 100,20,63
79404080,Evangeline,Chen,Senior,COMP 182,17,41
21368931,Troy,Steele,Senior,COMP 100,113,207
95865799,Chanda,Mcclain,Grad,COMP 110,19,3
60715487,Quentin,Sykes,Senior,COMP 110,150,173
39629607,Alan,Steele,Grad,COMP 110,114,274
50557968,Sydnee,Davenport,Grad,COMP 182,72,208
73988470,Quentin,Dillard,Grad,COMP 110,160,619
72156558,Chastity,Mack,Grad,COMP 182,145,558
53841070,Noelani,Mccarty,Freshman,COMP 110,6,13
75821331,Jeanette,Randolph,Senior,COMP 182,22,69
149861,Pearl,Ball,Freshman,COMP 100,15,22
19350009,Guinevere,Mcgee,Grad,COMP 100,176,39
65918083,Olivia,Case,Grad,COMP 110,25,13
26241782,Desiree,Stark,Junior,COMP 100,73,43
43217088,Jared,Hughes,Freshman,COMP 110,2,1
11259912,Dieter,Rocha,Sophomore,COMP 100,41,140
23377912,Mia,Bradley,Junior,COMP 100,49,88
29325626,Unity,Humphrey,Senior,COMP 110,57,158
74146349,Chava,Valentine,Freshman,COMP 100,2,6
40263888,Irene,Lucas,Grad,COMP 182,59,142
72967555,Gisela,Knight,Sophomore,COMP 100,43,88
46885660,Nita,Crosby,Grad,COMP 182,82,81
39397189,Ahmed,Taylor,Junior,COMP 182,67,203
73150559,Sacha,Livingston,Sophomore,COMP 100,60,13
63750720,Ciara,Wiley,Junior,COMP 100,68,88
75848784,Josiah,Gonzalez,Junior,COMP 182,5,18
39494591,Sharon,Whitfield,Senior,COMP 182,80,267
92253349,Cain,Simpson,Senior,COMP 100,157,479
42228960,Perry,Bradford,Junior,COMP 100,34,72
37782567,Catherine,Quinn,Freshman,COMP 100,7,16
61770692,Raven,Wall,Sophomore,COMP 110,55,6
8471044,Mara,Suarez,Junior,COMP 100,14,54
98183955,Rina,Woodward,Senior,COMP 110,113,236
42787084,Aladdin,Odom,Grad,COMP 110,67,159
73888828,Delilah,Porter,Sophomore,COMP 182,37,61
80590017,Pamela,Pierce,Junior,COMP 182,84,42
61286697,Catherine,Hatfield,Senior,COMP 110,61,210
20474585,Odysseus,Harvey,Sophomore,COMP 182,6,8
9438560,Jessica,Knowles,Junior,COMP 100,102,160
19325523,Ingrid,Olsen,Grad,COMP 182,180,240
84498242,Finn,Robles,Grad,COMP 100,121,75
12603617,Jordan,Middleton,Grad,COMP 110,71,35
67231249,Yetta,Dunlap,Sophomore,COMP 182,32,52
8571684,Iliana,Hood,Junior,COMP 182,86,271
80216640,Holmes,Todd,Junior,COMP 110,106,162
35166742,Linda,Mccarthy,Junior,COMP 100,35,74
92792607,Janna,Alvarez,Junior,COMP 182,78,303
34741390,Illana,Whitney,Grad,COMP 182,79,244
41890210,Sonya,Perez,Sophomore,COMP 110,34,56
68281275,Danielle,Sutton,Junior,COMP 100,31,79
41367386,Fay,Gates,Grad,COMP 182,49,26
77944444,Martin,Charles,Sophomore,COMP 182,33,88
77583509,Zena,Cline,Junior,COMP 100,18,71
17230833,Henry,Vaughan,Sophomore,COMP 100,75,59
15383287,Barbara,Sweeney,Sophomore,COMP 100,47,67
64862268,Ryan,Solis,Junior,COMP 110,27,28
44009521,Shay,Parrish,Senior,COMP 182,131,469
76021086,Brett,Warren,Sophomore,COMP 182,35,88
32664685,Karen,Ochoa,Freshman,COMP 100,19,64
49750189,Ignacia,Puckett,Senior,COMP 100,76,141
56943979,Galvin,Sellers,Grad,COMP 110,83,79
98734434,Bree,Parsons,Sophomore,COMP 182,15,5
44253766,Dean,Bowen,Grad,COMP 100,33,119
69900083,Darrel,Doyle,Grad,COMP 182,108,193
72112530,Mona,Odom,Freshman,COMP 182,10,38
3780521,Chester,Logan,Grad,COMP 110,158,122
87458069,Lavinia,Lloyd,Senior,COMP 100,72,211
27081832,Caryn,Rosales,Grad,COMP 182,199,249
73241168,Isaiah,Harper,Grad,COMP 182,180,433
94832598,Rigel,Chandler,Junior,COMP 110,7,3
90396050,Amanda,Foley,Freshman,COMP 100,15,35
25706184,Graham,Rasmussen,Junior,COMP 110,73,22
35568870,Camden,Guzman,Grad,COMP 100,162,533
30577127,Clementine,Ellison,Senior,COMP 110,104,254
48811198,Kennedy,Mckenzie,Sophomore,COMP 110,14,3
6213472,Fatima,Cochran,Junior,COMP 182,57,51
36357171,Calista,Dickson,Senior,COMP 100,115,90
32178651,Clio,Mccullough,Junior,COMP 182,7,0
34420711,Wyoming,Watson,Sophomore,COMP 100,63,138
46222733,Shaeleigh,Cannon,Grad,COMP 100,110,46
92531478,Shelley,Potts,Junior,COMP 182,39,101
41673670,Anne,Owen,Junior,COMP 110,3,4
92145977,Nayda,Rosa,Sophomore,COMP 110,28,102
27993806,Orson,Gibson,Senior,COMP 182,104,389
61005221,Sharon,Greene,Grad,COMP 182,84,193
55690136,Yasir,Kidd,Grad,COMP 100,191,11
23490542,Illana,Gonzalez,Junior,COMP 182,107,234
74914932,Kennedy,Delaney,Sophomore,COMP 100,20,36
52361361,Cecilia,Mccullough,Senior,COMP 110,56,215
99974963,Jorden,Cooper,Freshman,COMP 182,28,20
61607218,Olympia,Adams,Sophomore,COMP 182,34,69
66525804,Maite,Mcdonald,Sophomore,COMP 110,62,206
48181356,Idola,Shepherd,Junior,COMP 100,48,181
51889232,Elaine,Lane,Senior,COMP 110,159,624
23735346,Zoe,Mcdaniel,Sophomore,COMP 182,11,28
49851956,Alexis,Tyson,Sophomore,COMP 182,49,180
48138213,Caryn,Brown,Junior,COMP 100,105,119
87045100,Barclay,Kirkland,Junior,COMP 182,117,218
67188700,Lyle,Page,Freshman,COMP 100,4,13
4371072,Nomlanga,Fisher,Grad,COMP 110,177,16
92598440,Megan,Love,Senior,COMP 182,88,294
58110914,Burke,Wilkins,Senior,COMP 182,121,468
81918611,Edward,Mcdonald,Senior,COMP 182,105,220
88573893,Elmo,Harrington,Freshman,COMP 110,14,46
89766392,Evan,Conner,Sophomore,COMP 182,15,5
73896282,Mia,Stafford,Senior,COMP 110,126,335
10221582,Marny,French,Junior,COMP 110,48,116
58333018,Callie,Ward,Freshman,COMP 100,31,97
21371384,Shoshana,Peters,Junior,COMP 110,27,68
41413768,Lewis,Dennis,Grad,COMP 110,39,135
86265290,Dakota,Vincent,Freshman,COMP 100,38,25
69596871,Rae,Perry,Grad,COMP 100,102,398
55149913,Troy,Nunez,Senior,COMP 110,44,166
34141446,Desiree,Hodge,Sophomore,COMP 110,79,288
95117692,Orla,Grant,Grad,COMP 100,196,333
59391039,Leah,Branch,Freshman,COMP 110,30,6
55699768,Sebastian,Langley,Senior,COMP 182,78,54
90517527,Briar,Norton,Junior,COMP 182,67,46
38312091,Savannah,Henderson,Senior,COMP 110,48,42
73274856,Scarlett,Rivas,Grad,COMP 110,144,339
28992524,Kylynn,Fischer,Grad,COMP 110,162,220
26262032,Brendan,Torres,Junior,COMP 182,64,77
47995725,Keely,Marks,Grad,COMP 100,85,330
86184496,Kane,Osborne,Junior,COMP 110,19,1
64318338,Sopoline,Petty,Freshman,COMP 100,31,78
65474147,Mechelle,Black,Senior,COMP 182,98,377
78971983,Xavier,Buckley,Senior,COMP 182,126,42
93812475,Felix,York,Junior,COMP 110,19,60
61066127,Cara,Atkinson,Junior,COMP 110,83,249
21134157,Joelle,Barnes,Grad,COMP 110,136,489
61939565,Kato,Conrad,Senior,COMP 182,19,26
8644560,Ferris,Schneider,Grad,COMP 100,175,112
15261489,Shana,Owens,Grad,COMP 182,143,128
30291010,Stacy,Flynn,Senior,COMP 110,100,246
82602847,Rahim,Reid,Junior,COMP 100,0,0
62591622,Adena,Burt,Freshman,COMP 182,23,7
47687327,Boris,Walters,Junior,COMP 100,18,30
12780367,Jamalia,Hanson,Senior,COMP 110,16,12
74741853,Quail,Robertson,Sophomore,COMP 182,40,33
62182796,Eve,Cross,Senior,COMP 100,18,38
74263982,Lillith,Tanner,Grad,COMP 110,41,39
1141803,Nola,Davidson,Senior,COMP 182,95,5
48010044,Ori,Cross,Sophomore,COMP 182,34,29
63374324,Cole,Collins,Freshman,COMP 100,34,97
33871795,Demetrius,Raymond,Grad,COMP 182,135,302
55310054,Ivory,Wiley,Grad,COMP 110,158,74
37768569,Shoshana,Morrow,Senior,COMP 110,3,7
73996129,Arden,Bruce,Junior,COMP 100,89,317
15819965,Melanie,Deleon,Senior,COMP 110,89,42
69349497,Colby,Mcdowell,Senior,COMP 182,94,344
28064437,Mara,Rogers,Freshman,COMP 182,37,118
5184275,Yardley,Lane,Senior,COMP 110,10,13
12690704,Beau,English,Junior,COMP 100,51,54
14071224,Cheryl,Savage,Sophomore,COMP 182,31,11
87861913,Jaquelyn,Nguyen,Sophomore,COMP 110,70,92
33832196,Veda,Wells,Grad,COMP 110,2,2
34472506,Scarlet,Mcguire,Grad,COMP 110,30,8
77189489,Kristen,Maddox,Freshman,COMP 110,36,99
35734469,Karly,Sherman,Grad,COMP 100,103,270
44828346,Maite,Hopper,Freshman,COMP 182,28,28
89822964,Leroy,Carroll,Sophomore,COMP 100,40,155
25177835,Nelle,Kirkland,Junior,COMP 182,64,40
44429086,Adria,Wallace,Freshman,COMP 182,9,31
87077805,Ruth,Browning,Junior,COMP 100,29,113
23392120,Dominic,Lang,Junior,COMP 100,46,8
21868026,Vaughan,Pennington,Junior,COMP 110,88,299
56803016,Axel,Parsons,Grad,COMP 100,161,93
57543840,Venus,Sandoval,Grad,COMP 100,23,72
58532778,Marshall,Calhoun,Grad,COMP 100,72,224
